tt0337741,Somethings Gotta Give,2003,12/12/03,6.7,89620,0,266728738,16064723,Columbia Pictures Corporation,['Nancy Meyers'],,
tt0257076,SWAT,2003,8/8/03,6,118187,80000000,207725639,37062535,Columbia Pictures Corporation,['Clark Johnson'],,
tt0325710,The Last Samurai,2003,12/5/03,7.7,311183,140000000,456758981,24271354,Warner Bros.,['Edward Zwick'],,
tt0306047,Scary Movie 3,2003,10/24/03,5.5,109385,48000000,220673217,48113770,Dimension Films,['David Zucker'],,
tt0251127,How to Lose a Guy in 10 Days,2003,2/7/03,6.4,152265,50000000,177371441,23774850,Lynda Obst Productions,['Donald Petrie'],,
tt0317303,Daddy Day Care,2003,5/9/03,5.5,48282,60000000,164433867,27623580,Revolution Studios,['Steve Carr'],,
tt0312528,The Cat in the Hat,2003,11/21/03,3.8,35214,109000000,133960541,38329160,Universal Pictures,['Bo Welch'],,
tt0311113,Master and Commander The Far Side of the World,2003,11/14/03,7.4,165735,150000000,212011111,192369,Twentieth Century Fox Film Corporation,['Peter Weir'],,
tt0333780,Legally Blonde 2 Red White  Blonde,2003,7/2/03,4.6,45207,45000000,124914842,22220670,Metro-Goldwyn-Mayer (MGM),['Charles Herman-Wurmfeld'],,
tt0329101,Freddy vs Jason,2003,8/15/03,5.8,87528,25000000,114908830,36428066,New Line Cinema,['Ronny Yu'],,
tt0324216,The Texas Chainsaw Massacre,2003,10/17/03,6.2,106653,9200000,107071655,28094014,New Line Cinema,['Marcus Nispel'],,
tt0302886,Old School,2003,2/21/03,7.2,182932,24000000,87055349,17453216,DreamWorks SKG,['Todd Phillips'],,
tt0311289,Holes,2003,4/18/03,7.1,56481,20000000,71406573,16300155,Walt Disney Pictures,['Andrew Davis'],,
tt0311429,The League of Extraordinary Gentlemen,2003,7/11/03,5.8,138963,78000000,179265204,23075892,Angry Films,['Stephen Norrington'],,
tt0325703,Lara Croft Tomb Raider The Cradle of Life,2003,7/25/03,5.5,100685,95000000,156505388,21783641,Paramount Pictures,['Jan de Bont'],,
tt0300471,Shanghai Knights,2003,2/7/03,6.2,79497,50000000,88323487,19603630,Touchstone Pictures,['David Dobkin'],,
tt0348836,Gothika,2003,11/21/03,5.8,88108,40000000,141591324,19288438,Columbia Pictures Corporation,['Mathieu Kassovitz'],,
tt0316356,Open Range,2003,8/15/03,7.5,53229,22000000,68296293,14047781,Touchstone Pictures,['Kevin Costner'],,
tt0305711,Just Married,2003,1/10/03,5.4,56507,18000000,101564935,17548993,Twentieth Century Fox Film Corporation,['Shawn Levy'],,
tt0338337,Paycheck,2003,12/25/03,6.3,88640,60000000,96269812,13462374,Paramount Pictures,['John Woo'],,
tt0316465,Radio,2003,10/24/03,6.9,31950,35000000,52277485,13303724,Revolution Studios,['Michael Tollin'],,
tt0309698,Identity,2003,4/25/03,7.3,173805,30000000,90259536,16225263,Columbia Pictures Corporation,['James Mangold'],,
tt0316396,Peter Pan,2003,12/25/03,6.9,53190,100000000,121975011,11139495,Universal Pictures,['P.J. Hogan'],,
tt0327850,The Rundown,2003,9/26/03,6.7,81418,85000000,80916492,18533765,Columbia Pictures Corporation,['Peter Berg'],,
tt0309593,Final Destination 2,2003,1/31/03,6.2,118379,26000000,90426405,16017141,New Line Cinema,['David R. Ellis'],,
tt0328589,Under the Tuscan Sun,2003,9/26/03,6.7,34865,18000000,58878723,9751425,Touchstone Pictures,['Audrey Wells'],,
tt0306841,The Lizzie McGuire Movie,2003,5/2/03,5.3,26771,17000000,42672630,17338755,Walt Disney Pictures,['Jim Fall'],,
tt0313443,Out of Time,2003,10/3/03,6.5,45099,50000000,40905277,16185316,Metro-Goldwyn-Mayer (MGM),['Carl Franklin'],,
tt0325537,Head of State,2003,3/28/03,5.4,14857,0,37788228,13503484,DreamWorks SKG,['Chris Rock'],,
tt0263757,Uptown Girls,2003,8/15/03,6.1,28592,20000000,36922190,11277367,Metro-Goldwyn-Mayer (MGM),['Boaz Yakin'],,
tt0286788,What a Girl Wants,2003,4/4/03,5.8,47106,20000000,35990505,11434964,Warner Bros.,['Dennie Gordon'],,
tt0301470,Jeepers Creepers II,2003,8/29/03,5.5,43972,17000000,63102666,18365222,United Artists,['Victor Salva'],,
tt0306685,Cradle 2 the Grave,2003,2/28/03,5.8,34402,30000000,56489558,16521486,Warner Bros.,['Andrzej Bartkowiak'],,
tt0328099,Malibus Most Wanted,2003,4/18/03,5.1,15774,16000000,34308901,12618159,Warner Bros.,['John Whitesell'],,
tt0338466,Stuck on You,2003,12/12/03,5.8,43894,55000000,33828318,9411055,Twentieth Century Fox Film Corporation,['Bobby Farrelly', 'Peter Farrelly'],
tt0282209,Darkness Falls,2003,1/24/03,4.9,25519,11000000,47488536,12024917,Revolution Studios,['Jonathan Liebesman'],,
tt0337909,Calendar Girls,2003,1/1/04,6.9,19222,10000000,96542059,864062,Touchstone Pictures,['Nigel Cole'],,
tt0191133,The Fighting Temptations,2003,9/19/03,5.5,5714,15000000,30238577,11758372,Paramount Pictures,['Jonathan Lynn'],,
tt0329717,Hollywood Homicide,2003,6/13/03,5.3,30907,75000000,30013346,11112632,Revolution Studios,['Ron Shelton'],,
tt0338188,The Missing,2003,11/26/03,6.5,27068,60000000,27011180,10833633,Revolution Studios,['Ron Howard'],,
tt0165982,Sinbad Legend of the Seven Seas,2003,7/2/03,6.7,35244,60000000,40649582,6874477,DreamWorks SKG,['Patrick Gilmore', 'Tim Johnson'],
tt0245803,Bulletproof Monk,2003,4/16/03,5.5,41882,52000000,23020488,8653542,Metro-Goldwyn-Mayer (MGM),['Paul Hunter'],,
tt0285823,Once Upon a Time in Mexico,2003,9/12/03,6.4,128015,29000000,98185582,23424118,Columbia Pictures Corporation,['Robert Rodriguez'],,
tt0292506,The Recruit,2003,1/31/03,6.6,111490,0,101191884,16302063,Touchstone Pictures,['Roger Donaldson'],,
tt0320691,Underworld,2003,9/19/03,7,204245,22000000,95708457,21753759,Lakeshore Entertainment,['Len Wiseman'],,
tt0313542,Runaway Jury,2003,10/17/03,7.1,75670,60000000,67338219,11836705,Regency Enterprises,['Gary Fleder'],,
tt0283426,The Jungle Book 2,2003,2/14/03,5.4,11221,20000000,135680000,14109797,Disney Television Animation,['Steve Trenbirth'],,
tt0313911,Agent Cody Banks,2003,3/14/03,5,26068,26000000,47811138,14064317,Metro-Goldwyn-Mayer (MGM),['Harald Zwart'],,
tt0335266,Lost in Translation,2003,10/3/03,7.8,315228,4000000,119723856,925087,Focus Features,['Sofia Coppola'],,
tt0314353,Tears of the Sun,2003,3/7/03,6.6,91771,70000000,86468162,17057213,Cheyenne Enterprises,['Antoine Fuqua'],,
tt0327137,Secondhand Lions,2003,9/19/03,7.6,42678,30000000,41407470,12139832,New Line Cinema,['Tim McCanlies'],,
tt0337711,Rugrats Go Wild,2003,6/13/03,5.6,5513,25000000,39399750,11556869,Klasky-Csupo,['John Eng', 'Norton Virgien'],
tt0326900,Good Boy,2003,10/10/03,5.1,3348,17000000,37566230,13107022,Metro-Goldwyn-Mayer (MGM),['John Hoffman'],,
tt0325805,Matchstick Men,2003,9/12/03,7.3,104550,0,65565672,13087307,Warner Bros.,['Ridley Scott'],,
tt0271668,National Security,2003,1/17/03,5.6,38402,0,35764982,16813517,Columbia Pictures Corporation,['Dennis Dugan'],,
tt0138524,Intolerable Cruelty,2003,10/10/03,6.3,75305,60000000,120217409,12525075,Universal Pictures,['Joel Coen', 'Ethan Coen'],
tt0340855,Monster,2003,1/30/04,7.3,103487,4500000,60378584,86831,Media 8 Entertainment,['Patty Jenkins'],,
tt0269347,The Hunted,2003,3/14/03,6,35215,55000000,34238611,13482638,Lakeshore Entertainment,['William Friedkin'],,
tt0285531,Dreamcatcher,2003,3/21/03,5.5,74332,68000000,75715436,15027423,Castle Rock Entertainment,['Lawrence Kasdan'],,
tt0298814,The Core,2003,3/28/03,5.4,75747,60000000,74208267,12053131,Paramount Pictures,['Jon Amiel'],,
tt0374102,Open Water,2003,8/20/04,5.7,41486,500000,54667954,1100943,Plunge Pictures LLC,['Chris Kentis'],,
tt0322589,Honey,2003,12/5/03,5.3,35991,25000000,30222640,12856040,Universal Pictures,['Bille Woodruff'],,
tt0274166,Johnny English,2003,7/18/03,6.1,112668,35000000,160583018,9134085,Universal Pictures,['Peter Howitt'],,
tt0264395,Basic,2003,3/28/03,6.5,49083,50000000,26536120,11511960,Phoenix Pictures,['John McTiernan'],,
tt0266465,A Man Apart,2003,4/4/03,6.1,37841,36000000,44350926,11019224,DIA Productions GmbH &amp; Co. KG,['F. Gary Gray'],,
tt0323642,Piglets Big Movie,2003,3/21/03,6,4529,35000000,34700000,6097758,DisneyToon Studios,['Francis Glebas'],,
tt0325258,Dickie Roberts Former Child Star,2003,9/5/03,5.6,11644,17000000,22734486,6660540,Paramount Pictures,['Sam Weisman'],,
tt0288045,The Medallion,2003,8/22/03,5.1,29046,41000000,34268701,8111324,Emperor Multimedia Group (EMG),['Gordon Chan'],,
tt0326769,Biker Boyz,2003,1/31/03,4.6,10882,0,21701045,10106992,DreamWorks SKG,['Reggie Rock Bythewood'],,
tt0318155,Looney Tunes Back in Action,2003,11/14/03,5.7,23304,80000000,68514844,9317371,Warner Bros.,['Joe Dante'],,
tt0309530,Down with Love,2003,5/16/03,6.3,32759,35000000,20298207,45029,Fox 2000 Pictures,['Peyton Reed'],,
tt0300556,Timeline,2003,11/26/03,5.6,52420,80000000,43935763,8440629,Paramount Pictures,['Richard Donner'],,
tt0301181,Deliver Us from Eva,2003,2/7/03,6.1,4506,0,17334912,6648374,Baltimore Spring Creek Productions,['Gary Hardwick'],,
tt0264150,View from the Top,2003,3/21/03,5.2,20779,30000000,15589458,7009513,Miramax,['Bruno Barreto'],,
tt0295700,Wrong Turn,2003,5/30/03,6.1,85683,12600000,15417771,5161498,Summit Entertainment,['Rob Schmidt'],,
tt0318283,Alex  Emma,2003,6/20/03,5.6,11387,30000000,14208384,6111074,Epsilon Motion Pictures,['Rob Reiner'],,
tt0315983,House of Sand and Fog,2003,1/9/04,7.6,56108,15000000,13005485,45572,DreamWorks SKG,['Vadim Perelman'],,
tt0251736,House of 1000 Corpses,2003,4/11/03,6,59737,7000000,16829545,3460666,Spectacle Entertainment Group,['Rob Zombie'],,
tt0335119,Girl with a Pearl Earring,2003,1/30/04,7,59177,0,11634362,89472,Archer Street Productions,['Peter Webber'],,
tt0324133,Swimming Pool,2003,8/1/03,6.8,34576,0,10372390,286950,Fidí©lití© Productions,['Fran\xc3\xa7ois Ozon'],,
tt0306734,Le divorce,2003,8/29/03,4.9,9611,0,9074550,516834,Merchant Ivory Productions,['James Ivory'],,
tt0304711,The Order,2003,9/5/03,5.1,14815,38000000,7659747,4438899,Twentieth Century Fox Film Corporation,['Brian Helgeland'],,
tt0286244,The Triplets of Belleville,2003,2/13/04,7.8,41713,8000000,7002255,143762,Les Armateurs,['Sylvain Chomet'],,
tt0318850,The Young Black Stallion,2003,12/25/03,5.7,762,0,6751389,629999,Kennedy/Marshall Company, The,['Simon Wincer'],
tt0323572,Chasing Papi,2003,4/16/03,4.8,3391,0,6531140,2404557,Fox 2000 Pictures,['Linda Mendoza'],,
tt0340377,The Station Agent,2003,12/5/03,7.7,57118,500000,5739376,57785,SenArt Films,['Tom McCarthy'],,
tt0299930,Gigli,2003,8/1/03,2.4,41280,54000000,6068735,3753518,Revolution Studios,['Martin Brest'],,
tt0338077,Grind,2003,8/15/03,6,10239,0,5111630,2511403,900 Films,['Casey La Scala'],,
tt0199626,In the Cut,2003,10/31/03,5.3,18432,12000000,23726793,97625,Pathe Productions,['Jane Campion'],,
tt0368909,Ongbak,2003,2/11/05,7.2,59870,0,4560061,1334869,Baa-Ram-Ewe,['Prachya Pinkaew'],,
tt0377992,The Visual Bible The Gospel of John,2003,11/14/03,7.7,2116,17000000,4068087,98363,Gospel of John Ltd.,['Philip Saville'],,
tt0338095,High Tension,2003,6/10/05,6.8,54121,83642200000,3681066,1897705,Alexandre Films,['Alexandre Aja'],,
tt0337592,Love Dont Cost a Thing,2003,12/12/03,5,5691,0,21897389,6315311,Alcon Entertainment,['Troy Byer'],,
tt0331468,Cold Creek Manor,2003,9/19/03,4.9,18115,0,21384035,8190574,Touchstone Pictures,['Mike Figgis'],,
tt0314786,The InLaws,2003,5/23/03,5.7,13609,40000000,20440627,9222334,Franchise Pictures,['Andrew Fleming'],,
tt0289992,The Life of David Gale,2003,2/21/03,7.5,86647,50000000,19593740,7117225,Universal Pictures,['Alan Parker'],,
tt0310281,A Mighty Wind,2003,5/9/03,7.3,22193,0,17508936,2112140,Castle Rock Entertainment,['Christopher Guest'],,
tt0315733,21 Grams,2003,1/16/04,7.7,186608,20000000,16248701,274454,This Is That Productions,['Alejandro G. I\xc3\xb1\xc3\xa1rritu'],,
tt0270980,My Bosss Daughter,2003,8/22/03,4.6,23641,14000000,18191005,4855798,Dimension Films,['David Zucker'],,
tt0295289,A Guy Thing,2003,1/17/03,5.6,13944,20000000,15408822,8006232,Metro-Goldwyn-Mayer (MGM),['Chris Koch'],,
tt0319524,How to Deal,2003,7/18/03,5.7,8139,16000000,14108518,5809960,Focus Features,['Clare Kilner'],,
tt0279111,Gods and Generals,2003,2/21/03,6.3,13065,56000000,12870569,4675246,Turner Pictures (I),['Ron Maxwell'],,
tt0310910,Confidence,2003,4/25/03,6.7,30449,15000000,41000000,4563588,Lions Gate Films,['James Foley'],,
tt0317676,House of the Dead,2003,10/10/03,2,31744,7000000,10249719,5683280,Boll Kino Beteiligungs GmbH &amp; Co. KG,['Uwe Boll'],,
tt0266489,Duplex,2003,9/26/03,5.8,45448,40000000,19322135,4617128,Miramax,['Danny DeVito'],,
tt0318374,The Cooler,2003,1/16/04,7,28474,3200000,8243880,128973,ContentFilm,['Wayne Kramer'],,
tt0311110,It Runs in the Family,2003,4/25/03,5.6,3946,0,7375836,2804441,Buena Vista International,['Fred Schepisi'],,
tt0310357,Willard,2003,3/14/03,6.2,15028,22000000,8546666,4010593,New Line Cinema,['Glen Morgan'],,
tt0330602,Mambo Italiano,2003,9/19/03,6.8,5411,5000000,6239558,734570,Ciní©maginaire Inc.,['\xc3\x89mile Gaudreault'],,
tt0305206,American Splendor,2003,9/12/03,7.5,41498,0,6003587,159705,Good Machine,['Shari Springer Berman', 'Robert Pulcini'],
tt0309820,Luther,2003,9/26/03,6.6,12640,8.36E+11,29475432,908446,Eikon Film,['Eric Till'],,
tt0308383,The Human Stain,2003,10/31/03,6.3,25236,30000000,24863804,1034195,Miramax,['Robert Benton'],,
tt0339034,From Justin to Kelly,2003,6/20/03,2.1,23516,12000000,4922166,2715848,19 Entertainment,['Robert Iscove'],,
tt0328538,Thirteen,2003,9/19/03,6.9,67012,1500000,4599680,116260,Fox Searchlight Pictures,['Catherine Hardwicke'],,
tt0294357,Beyond Borders,2003,10/24/03,6.5,22221,35000000,4426297,2076402,Mandalay Pictures,['Martin Campbell'],,
tt0301357,Good Bye Lenin,2003,5/14/04,7.7,112527,83644800000,55694557,57968,X-Filme Creative Pool,['Wolfgang Becker'],,
tt0338135,The Barbarian Invasions,2003,3/5/04,7.7,24671,6000000,6289563,79650,Pyramide Productions,['Denys Arcand'],,
tt0313792,Anything Else,2003,9/19/03,6.4,24701,18000000,3203044,1673125,DreamWorks SKG,['Woody Allen'],,
tt0309987,The Dreamers,2003,2/20/04,7.2,78486,0,14082883,142632,Recorded Picture Company (RPC),['Bernardo Bertolucci'],,
tt0311648,Pieces of April,2003,11/28/03,7.1,17869,300000,3272028,48422,United Artists,['Peter Hedges'],,
tt0335013,The Company,2003,5/20/04,6.4,5534,15000000,2281585,93776,Sony Pictures Classics,['Robert Altman'],,
tt0364569,Oldeuboi,2003,11/21/03,8.4,345418,3000000,14980005,885382,Egg Films,['Chan-wook Park'],,
tt0347304,Kal Ho Naa Ho,2003,11/28/03,8.1,41824,0,1787378,758211,Dharma Productions,['Nikkhil Advani'],,
tt0342167,Camp,2003,8/29/03,6.4,4979,0,1628154,54294,IFC Productions,['Todd Graff'],,
tt0312549,Veronica Guerin,2003,10/17/03,6.9,16017,17000000,9439660,611276,Touchstone Pictures,['Joel Schumacher'],,
tt0322659,Northfork,2003,8/1/03,6.4,4864,1900000,1420578,61481,Paramount Classics,['Michael Polish'],,
tt0373283,Saints and Soldiers,2003,3/25/05,6.8,17507,780000,1310470,129056,Go Films,['Ryan Little'],,
tt0363589,Elephant,2003,11/14/03,7.2,69818,3000000,10020543,93356,HBO Films,['Gus Van Sant'],,
tt0379322,Indigo,2003,12/5/03,4.9,298,0,0,0,Emissary Productions,['Stephen Deutsch'],,
tt0368913,Osama,2003,6/27/03,7.4,7483,46000,1127331,51969,Barmak Film,['Siddiq Barmak'],,
tt0349159,The Book of Mormon Movie Volume 1 The Journey,2003,1/12/04,3.3,394,2000000,1672730,114573,Gary Rogers LLP,['Gary Rogers'],,
tt0335563,Wonderland,2003,10/24/03,6.6,18609,5000000,2466444,91798,Lions Gate Films,['James Cox'],,
tt0325123,Bright Young Things,2003,10/3/03,6.7,4297,0,931755,46926,Film Consortium, The,['Stephen Fry'],
tt0363226,The Blind Swordsman Zatoichi,2003,9/6/03,7.6,39896,0,2424807,61104,Asahi National Broadcasting Company,['Takeshi Kitano'],,
tt0345551,Latter Days,2003,7/1/04,7.3,14275,850000,0,0,Funny Boy Films,['C. Jay Cox'],,
tt0289635,Young Adam,2003,9/26/03,6.5,11269,4000000,767240,50278,Recorded Picture Company (RPC),['David Mackenzie'],,
tt0308878,The Shape of Things,2003,5/16/03,6.8,9539,4000000,732241,173246,Mepris Films,['Neil LaBute'],,
tt0366996,The Saddest Music in the World,2003,5/12/05,7.2,5015,3500000,669128,37743,Rhombus Media,['Guy Maddin'],,
tt0388395,Schultze Gets the Blues,2003,4/22/04,7,3318,0,594115,17722,Filmkombinat,['Michael Schorr'],,
tt0364517,Love Me If You Dare,2003,5/28/04,7.7,54501,0,8007867,21546,Nord-Ouest Productions,['Yann Samuell'],,
tt0319829,Masked and Anonymous,2003,8/8/03,5.5,3941,0,533344,30783,BBC Films,['Larry Charles'],,
tt0376968,The Return,2003,6/25/03,8,31047,0,502028,19795,Ren Film,['Andrey Zvyagintsev'],,
tt0329388,Monsieur Ibrahim,2003,4/9/04,7.5,9308,0,2824365,65696,ARP Sí©lection,['Fran\xc3\xa7ois Dupeyron'],,
tt0374546,Spring Summer Fall Winter and Spring,2003,5/28/04,8.1,61501,0,2380788,42561,Korea Pictures,['Ki-duk Kim'],,
tt0310778,Bon voyage,2003,5/21/04,6.9,4259,20000000,2353728,27480,ARP Sí©lection,['Jean-Paul Rappeneau'],,
tt0323944,Shattered Glass,2003,11/26/03,7.2,28606,6000000,2944752,77540,Lions Gate Films,['Billy Ray'],,
tt0379217,Coffee and Cigarettes,2003,6/11/04,7.1,45567,0,1971135,99162,Asmik Ace Entertainment,['Jim Jarmusch'],,
tt0266747,Marci X,2003,8/22/03,2.7,4496,20000000,1646664,872950,Paramount Pictures,['Richard Benjamin'],,
tt0326977,Im Not Scared,2003,5/7/04,7.5,12040,0,1615118,48292,Cattleya,['Gabriele Salvatores'],,
tt0276919,Dogville,2003,4/23/04,8.1,105647,83000000,8604712,88855,Zentropa Entertainments,['Lars von Trier'],,
tt0332285,Off the Map,2003,4/4/07,7.3,2968,0,1310368,50865,Holedigger Films,['Campbell Scott'],,
tt0325055,Sylvia,2003,10/31/03,6.3,8849,7000000,1302242,58940,BBC Films,['Christine Jeffs'],,
tt0265148,Main Prem Ki Diwani Hoon,2003,6/27/03,4,3012,300000000,5058114,672891,Yash Raj Films,['Sooraj R. Barjatya'],,
tt0300015,I Capture the Castle,2003,8/8/03,7.1,5504,8000000,5403151,51970,British Broadcasting Corporation (BBC),['Tim Fywell'],,
tt0341540,The RM,2003,1/31/03,5.9,641,500000,1111615,130352,Halestorm Entertainment,['Kurt Hale'],,
tt0323298,The Mother,2003,6/18/04,6.9,3463,1500000,1062253,79560,BBC Films,['Roger Michell'],,
tt0285861,Owning Mahowny,2003,9/25/03,7.2,10437,10000000,1011054,33287,Alliance Atlantis Communications,['Richard Kwietniowski'],,
tt0332658,Intermission,2003,4/16/04,6.9,13513,5000000,4856298,39936,Brown Sauce Film Productions,['John Crowley'],,
tt0344604,Aprs Vous,2003,12/17/03,6.6,2690,0,826220,25504,Les Films Pellí©as,['Pierre Salvadori'],,
tt0337930,Nicotina,2003,8/20/04,6.7,3041,0,800371,446768,Altavista Films,['Hugo Rodr\xc3\xadguez'],,
tt0340376,The Statement,2003,2/27/04,6.2,4208,23000000,763044,37220,Serendipity Point Films,['Norman Jewison'],,
tt0298131,Rosenstrasse,2003,9/18/03,6.8,1995,0,732036,45024,Studio Hamburg Letterbox Filmproduktion,['Margarethe von Trotta'],,
tt0304229,Japanese Story,2003,9/25/03,6.7,5539,5740000,647054,37580,Australian Film Finance Corporation (AFFC),['Sue Brooks'],,
tt0299458,All the Real Girls,2003,8/1/03,6.9,9137,2500000,548712,46791,Jasmine Productions Inc.,['David Gordon Green'],,
tt0352343,Facing Windows,2003,6/18/04,7.4,8895,0,541682,36061,R&C; Produzioni,['Ferzan Ozpetek'],,
tt0378906,Travelers and Magicians,2003,4/21/04,7.6,1720,1800000,505295,836425943,Prayer Flag Pictures,['Khyentse Norbu'],,
tt0366532,La grande sduction,2003,3/26/04,7.5,4403,0,8358145,7164,Canadian Film or Video Production Tax Credit (CPTC),['Jean-Fran\xc3\xa7ois Pouliot'],,
tt0329111,Les gars,2003,8/20/03,6.6,2631,0,482357,19531,FIT Productions,['Andr\xc3\xa9 T\xc3\xa9chin\xc3\xa9'],,
tt0287978,Daredevil,2003,2/14/03,5.3,172613,78000000,179179718,45033454,Marvel Enterprises,['Mark Steven Johnson'],,
tt0376717,National Lampoons Gold Diggers,2003,9/17/04,2.9,2205,0,527000,403164,Delfino Entertainment,['Gary Preisler'],,
tt0330099,The Brown Bunny,2003,11/14/03,5,11280,10000000,365734,50601,Gray Daisy Films,['Vincent Gallo'],,
tt0319531,Ill Sleep When Im Dead,2003,4/30/04,5.9,7478,0,358804,13415,Mosaic Film Group,['Mike Hodges'],,
tt0336264,Depuis quOtar est parti,2003,9/17/03,7.6,2317,0,344974,13763,Les Films du Poisson,['Julie Bertuccelli'],,
tt0314676,The Singing Detective,2003,11/14/03,5.6,7028,8000000,336456,28324,Icon Productions,['Keith Gordon'],,
tt0288330,Zelary,2003,9/4/03,7.7,2775,0,329723,29002,ALEF Film &amp; Media Group,['Ondrej Trojan'],,
tt0348656,Khushi,2003,2/7/03,4.5,1186,0,305205,140000,Eros Entertainment,['Surya S.J.', 'Sunil Kumar Agrawal'],
tt0320244,Party Monster,2003,10/17/03,6.3,12486,5000000,728253,161190,World of Wonder,['Fenton Bailey', 'Randy Barbato'],
tt0327919,I Am David,2003,12/3/04,7.3,6003,0,284002,160346,Walden Media,['Paul Feig'],,
tt0254481,Koi Mil Gaya,2003,8/8/03,7.1,11845,350000000,681000,274851,Film Kraft,['Rakesh Roshan'],,
tt0314170,Luca Luca,2003,7/25/03,6.2,943,83643300000,267495,70773,Conaculta,['Antonio Serrano'],,
tt0379307,Greendale,2003,10/9/03,6.5,375,0,251862,10163,Shakey Pictures,['Neil Young'],,
tt0373981,Kontroll,2003,11/20/03,7.7,19496,100000000,1277800,10098,Cafí© Film,['Nimr\xc3\xb3d Antal'],,
tt0293007,Carandiru,2003,4/11/03,7.6,13633,12000000,213954,17945,BR Petrobríçs,['Hector Babenco'],,
tt0345061,Code 46,2003,9/17/04,6.3,17880,7500000,197148,20170,British Broadcasting Corporation (BBC),['Michael Winterbottom'],,
tt0337960,Danny Deckchair,2003,7/31/03,6.8,4308,0,159279,10304,Crusader Entertainment,['Jeff Balsmeyer'],,
tt0339071,Girls Will Be Girls,2003,7/5/06,6.9,1239,0,147235,14361,SRO Pictures,['Richard Day'],,
tt0301777,Robot Stories,2003,1/20/03,5.9,1310,0,0,0,111 Pictures,['Greg Pak'],,
tt0342316,Love Sex and Eating the Bones,2003,3/5/04,5.9,659,2500000,0,0,Eating the Bones Productions,['Sudz Sutherland'],,
tt0391892,Crying Ladies,2003,2/20/04,6.9,197,0,0,0,Unitel Pictures,['Mark Meily'],,
tt0314006,Dum,2003,1/24/03,5.6,1270,0,101000,46700,Cineyugg Entertainment Pvt. Ltd.,['Eeshwar Nivas'],,
tt0354538,Ek Aur Ek Gyarah By Hook or by Crook,2003,3/28/03,5,1224,0,92342,92342,Mukta Arts,['David Dhawan'],,
tt0339806,Torremolinos 73,2003,4/30/03,6.6,2912,83642400000,87385,6321,Estudios Picasso,['Pablo Berger'],,
tt0303830,Casa de los babys,2003,1/1/04,6.5,1871,0,475940,36456,IFC Films,['John Sayles'],,
tt0314412,My Life Without Me,2003,3/7/03,7.6,20992,83642000000,4914268,36699,El Deseo,['Isabel Coixet'],,
tt0366920,Pride and Prejudice,2003,12/5/03,5.4,1966,0,377271,38329,Bestboy Pictures,['Andrew Black'],,
tt0367790,Baadasssss,2003,3/17/05,7.4,4243,0,365727,60432,Bad Aaas Cinema,['Mario Van Peebles'],,
tt0323872,Salmer fra kjkkenet,2003,1/17/03,7.4,6952,0,349315,48103,BOB Film Sweden AB,['Bent Hamer'],,
tt0301976,The United States of Leland,2003,3/25/05,7.2,19705,0,343816,48384,MDP Worldwide,['Matthew Ryan Hoge'],,
tt0374345,The Memory of a Killer,2003,9/26/05,7.4,8070,83642500000,332015,41254,MMG Film &amp; TV Production,['Erik Van Looy'],,
tt0326835,Dot the I,2003,10/31/03,6.9,7306,0,2485580,9581,Alquimia Cinema,['Matthew Parkhill'],,
tt0331851,Armaan,2003,5/16/03,5.4,909,0,301010,111124,Aarti Enterprises,['Honey Irani'],,
tt0366287,Caterina in the Big City,2003,10/24/03,6.9,2099,0,293268,8364563954,Cattleya,['Paolo Virz\xc3\xac'],,
tt0357470,The Battle of Shaker Heights,2003,8/22/03,6.1,3759,1000000,279282,47693,LivePlanet,['Efram Potelle', 'Kyle Rankin'],
tt0347167,The Hero Love Story of a Spy,2003,4/10/03,5.2,1325,530000000,269194,130200,Time Movies,['Anil Sharma'],,
tt0346336,The Best of Youth,2003,6/22/03,8.5,16103,0,254224,7490,BiBi Film,['Marco Tullio Giordana'],,
tt0376007,Ninas Tragedies,2003,2003,7.1,640,0,238487,24456,Israeli Film Fund,['Savi Gabizon'],,
tt0323807,Remember Me My Love,2003,2/14/03,6.5,3495,83645000000,223878,19684,Fandango,['Gabriele Muccino'],,
tt0304328,Levity,2003,8/29/03,6.5,5721,7500000,209151,30599,StudioCanal,['Ed Solomon'],,
tt0322289,La fleur du mal,2003,2/19/03,6.6,2563,0,181798,12419,MK2 Productions,['Claude Chabrol'],,
tt0371280,Talaye sorkh,2003,9/12/03,7.6,3380,0,147844,17427,Jafar Panahi Film Productions,['Jafar Panahi'],,
tt0337631,The Boys  Girl from County Clare,2003,3/24/06,6.7,1165,8000000,132071,20856,Isle of Man Film Commission,['John Irvin'],,
tt0388473,Tokyo Godfathers,2003,11/8/03,7.9,18557,0,128985,37127,Madhouse,['Satoshi Kon', 'Sh\xc3\xb4go Furuya'],
tt0292527,Green Card Fever,2003,8/29/03,5.8,172,0,112746,67529,Net Effect Media,['Bala Rajasekharuni'],,
tt0390159,Kaptein Sabeltann,2003,11/19/04,5.6,137,41500000,0,0,Seven Seas Production A/S,['Stig Bergqvist', 'Rasmus A. Sivertsen'],
tt0361625,Flavors,2003,7/16/04,7.2,402,0,93370,56000,Art in Motion Productions,['Krishna D.K.', 'Raj Nidimoru'],
tt0334725,Wondrous Oblivion,2003,4/23/04,7.1,1052,0,88560,55352,APT Films,['Paul Morrison'],,
